,package,description,category
52839,,"['prepare', 'quick', 'dinner', 'snack', 'worry', 'thing', 'favorite', 'recipe', 'video', 'around', 'world', 'watch', 'prepare', 'recipe', 'available', 'catalog', 'ingredient', 'list', 'along', 'video', 'recipe', 'recipe', 'competition', 'show', 'video', 'participant', 'memory', 'match', 'ingredient', 'image', 'automatically', 'download', 'recipe', 'video', 'link', 'live', 'tile', 'updated', 'recently', 'downloaded', 'recipe', 'image', 'keep', 'track', 'favorite', 'recipe', 'acrosss', 'update', 'pin', 'recipe', 'live', 'tile', 'start', 'screen', 'access', 'video', 'history', 'history', 'rate', 'recipe', 'people', 'see', 'player', 'support', 'hd', 'coming', 'soon', 'next', 'update', 'ingredient', 'nutrition', 'info', 'total', 'info', 'recipe', 'remedy', 'common', 'ailment', 'ingredient', 'profile', 'add', 'recipe', 'ingredient', 'shopping', 'list', 'recipe', 'show', 'available', 'giada', 'home', 'bobby', 'flay', 'rachel', 'ray', 'iron', 'chef', 'america', 'dinner', 'impossible', 'food', 'wish', 'ace', 'cake', 'vegeterian', 'recipe', 'dessert', 'french', 'recipe', 'chineese', 'recipe', 'ayurvedic', 'cooking', 'indian', 'vegeterian', 'indian', 'non-vegeterian', 'indian', 'desert', 'sweet', 'indian', 'breakfast', 'follow', 'blog', 'update', '//lartsofttechsolutions.blogspot.com/']",Food & dining
52889,,"['try', 'different', 'beer', 'time', 'try', 'many', 'remember', 'whether', 'liked', 'beer', 'tracker', 'allows', 'track', 'record', 'information', 'beer', 'tried', 'search', 'additional', 'information', 'online', 'keep', 'image', 'overall', 'rating', 'note', 'well', 'information', 'bitterness', 'fruitiness', 'filter', 'mood', 'certain', 'kind', 'beer', 'know', 'make', 'recommendation', 'someone']",Food & dining
53140,,"['authentic', 'original', 'thai', 'recipe', 'delivered', 'phone', 'every', 'week']",Food & dining
53637,,"['gulf', 'bank', 'entertainer', 'mobile', 'brings', 'gulf', 'bank', 'customer', 'unbeatable', 'value', 'buy', 'voucher', 'entertainment', 'offer', 'including', 'travel', 'offer', 'globally', 'discover', 'restaurant', 'soothe', 'sens', 'best', 'spa', 'town', 'treat', 'kid', 'fun', 'activity', 'holiday', 'often', 'le', 'gulf', 'bank', 'entertainer', 'mobile', 'gulf', 'bank', 'entertainer', 'mobile', 'browse', 'buy', 'offer', 'selected', 'location', 'simply', 'find', 'offer', 'merchant', 'location', 'category', 'map', 'easily', 'find', 'offer', 'near', 'redeem', 'offer', 'straight', 'phone', 'view', 'much', 'saving', 'gulf', 'bank', 'entertainer', 'mobile', 'share', 'saving', 'family', 'friend', 'via', 'social', 'medium', 'location', 'currently', 'covered', 'abu', 'dhabi', 'bahrain', 'cape', 'town', 'durban', 'johannesburg', 'cyprus', 'dubai', 'hong', 'kong', 'jeddah', 'johannesburg', 'jordan', 'kuwait', 'london', 'malaysia', 'oman', 'qatar', 'riyadh', 'singapore', 'plus', 'best', 'hotel', 'world']",Food & dining
53755,,"['first', 'afghanistan', 'locally', 'famous', 'recipe', 'delicious', 'recipe', 'worked', 'hard', 'collect', 'bring', 'pocket', 'time', 'try', 'welcome', 'opinion', 'feedback', 'collection', 'provided', 'window', 'phone', 'application', 'corner', 'world', 'friend', 'make', 'afghanistan', 'food', 'available', 'working', 'publish', 'english', 'version', 'possible']",Food & dining
53942,,"['cocktail', 'genie', 'cover', 'best', 'popular', 'cocktail', 'cocktail', 'genie', 'wo', 'give', 'cocktail', 'probably', 'never', 'hear', 'browse', 'drink', 'offline', 'browse', 'drink', 'base', 'drink', 'glass', 'used', 'ingredient', 'etc', 'favorite', 'drink', 'recent', 'drink', 'frequent', 'drink', 'please', 'drink', 'responsibly', 'last', 'update', 'version', 'fixed', 'multiple', 'crashes/', 'bug']",Food & dining
54219,,"['find', 'taco', 'bell', 'fast', 'application', 'allows', 'find', 'taco', 'bell', 'nearby', 'single', 'push', 'button', 'simply', 'click', 'nearest', 'taco', 'bell', 'sent', 'bing', 'navigation', 'driving', 'direction']",Food & dining
54271,,"['indian', 'curry', 'sure', 'simple', 'all-time', 'favourite', 'list', 'indian', 'curry', 'look', 'try', 'recipe', 'include', 'appetiser', 'dessert', 'side', 'dish', 'indian', 'bread', 'rice', 'dish', 'vegetarian', 'dish', 'meat', 'dish', 'chicken', 'lamb', 'seafood', 'dish', 'also', 'quick', 'indian', 'spice', 'guide', 'picture', 'wrong…', 'part', 'series', 'mo…', 'xxxxxxxx', 'xxxx', 'series', 'window', 'phone', 'application', 'problem', 'enquiry', 'please', 'drop', 'mail', 'via', 'microsoft', 'phone', 'marketplace', 'check', '//cyberphonewp.blogspot.com/', 'give', 'go…', 'got', 'nothing', 'lose', 'gain…', 'thank', 'choosing', 'application…', 'please', 'dun', 'forget', 'put', 'reviews…']",Food & dining
54320,,"['information', 'rotisserie', 'click', 'coordinate', 'opening', 'hour', 'amenity', 'menu', 'offer', 'etc', 'st-hubert', 'mobile', 'application', 'order', 'directly', 'phone', 'find', 'nearest', 'rotisserie', 'integrated', 'map', 'benefit', '-get', 'diverse', 'menu', 'st-hubert.com', '-pay', 'door', 'cash', 'credit', 'debit', 'card', 'gift', 'card', '-choose', 'delivery', 'date', 'time', '-select', 'last', 'order', 'history', '-automatically', 'synchronize', 'phone', 'profile', '-use', 'existing', 'address', 'profile', 'add', 'delivery', 'address', '-search', 'nearest', 'rotisserie', 'interactive', 'map', 'rotisserie', 'phone', 'number', 'simple', 'click', 'make', 'reservation']",Food & dining
54390,,"['coffee', 'maniac', 'true', 'coffee', 'connoisseur', 'application', 'hundred', 'recipe', 'collected', 'coffee', 'conveniently', 'broken', 'category', 'black', 'coffee', 'coffee', 'alcohol', 'coffee', 'milk', 'coffee', 'fruit', 'cold', 'coffee', 'coffee', 'egg', 'also', 'appendix', 'information', 'history', 'coffee', 'cooking', 'method', 'type', 'coffee', 'question', 'wish', 'please', 'shiksoft.motion', 'gmail.com']",Food & dining
54425,,"['calculate', 'type', 'amount', 'nutrient', 'required', 'per', 'day', 'gender', 'age', 'input', 'required', 'trial', 'version', 'video', 'ad', 'displayed', 'addition', 'function', 'may', 'restricted']",Food & dining
54470,,"['tea', 'personal', 'tea', 'collection', 'pocket', 'help', 'prepare', 'tea', 'right', 'collect', 'favourite', 'tea', 'phone', 'remember', 'nice', 'tea', 'tasted', 'two', 'month', 'ago', 'tea', 'look', 'tea', 'prepared', 'instantly', 'start', 'built-in', 'brewing', 'timer', 'note', 'amount', 'water', 'amount', 'tea', 'temperature', 'brewing', 'brewing', 'time', 'perfect', 'tea', 'experience', 'tea', 'timer', 'notify', 'even', 'phone', 'switched', 'take', 'photo', 'tea', 'packaging', 'person', 'like', 'image', 'displayed', 'collection', 'rate', 'tea', 'golden', 'leaf', 'remember', 'great', 'glance', 'collect', 'tea', 'phone', 'remember', 'preparation', 'instruction', 'add', 'picture', 'tea', 'camera', 'library', 'rate', 'tea', 'golden', 'leaf', 'define', 'gold', 'silver', 'favorite', 'tea', 'quick', 'access', 'time', 'tea', 'right', 'built-in', 'tea', 'timer', 'notified', 'brewing', 'finished', 'even', 'phone', 'using', 'another', 'default', 'countdown', 'timer', 'time', 'anything', 'collection', 'version', 'timer', 'start', 'immediately', 'countdown', 'resume', 'returning', 'sleep', 'mode', 'pin', 'tea', 'start', 'bugfixes', 'version', 'window', 'phone', 'version', 'accurate', 'alarm', 'started', 'tea', 'collection', 'sorted', 'alphabetically', 'bugfixes']",Food & dining
54500,,"['order', 'food', 'online', 'window', 'phone', 'using', 'lieferservice.ch', 'super', 'easy', 'feeling', 'delicious', 'pizza', 'pasta', 'burger', 'kebab', 'easily', 'order', 'delicious', 'meal', 'hundred', 'restaurant', 'switserland', 'order', 'pizza', 'order', 'burger', 'order', 'pasta', 'order', 'chinese', ""'ll"", 'spoilt', 'choice', ""'ll"", 'meal', 'within', 'minute', 'depending', 'restaurant', 'availability', 'benefit', 'ordering', 'food', 'online', 'step', 'away', 'map', 'view', 'available', 'restaurant', 'pay', 'safely', 'credit', 'card', 'paypal', 'work', 'ordering', 'simple', 'fill', 'postcode/street', 'name', 'simply', 'let', 'find', 'location', 'automatically', 'easily', 'pay', 'credit', 'card', 'paypal', 'naturally', 'also', 'pay', 'cash', 'delivery', 'find', 'favorite', 'restaurant', 'map', 'using', 'map', 'view', 'feature', 'map', 'view', 'allows', 'clear', 'overview', 'restaurant', 'area', 'instantly', 'letting', 'see', 'opening', 'time', 'delivery', 'cost', 'restaurant', 'also', 'easily', 'access', 'menu', 'selected', 'restaurant', 'brand', 'feature', 'requires', 'access', 'sd', 'card', 'therefore', 'ask', 'access', 'picture', 'worry', 'harmless', 'follow', 'order', 'doorstep', 'know', 'order', 'follow', 'order', 'kitchen', 'doorstep', 'food', 'tracker', ""'ll"", 'text', 'update', 'status', 'order', ""'ll"", 'receive', 'three', 'text', 'confirm', 'order', 'another', 'let', 'know', 'food', 'prepared', 'last', 'inform', 'food', 'way', 'order', 'even', 'faster', 'reorder', 'two', 'step', 'life', 'simple', 'constantly', 'improving', 'loving', 'leave', 'review', 'lieferservice.ch', 'window', 'phone', 'regular', 'update', 'tip', 'idea', 'feedback', 'u', 'windowsapp', 'takeaway.com', ""'ll"", 'gladly', 'answer', 'bon', 'appétit']",Food & dining
54581,,"['homemade', 'biscuit', 'easy', 'make', 'follow', 'simple', 'rule', 'always', 'turn', 'fluffy', 'delicious', 'double', 'choc', 'chip', 'cookie', 'savoury', 'oaten', 'biscuit', 'everything', 'make', 'quick', 'easy', 'homemade', 'biscuit', 'family', 'friend', 'party', 'occasion', 'give', 'gift', ""'ll"", 'find', 'cooky', 'biscuit', 'every', 'occasion', 'collection', 'make', 'biscuit', 'even', 'bake', 'cooky', 'recipe', 'biscuit', 'chocolate', 'chip', 'cooky', 'almond', 'biscuit', 'honey', 'biscuit', 'chocolate', 'biscuit', 'biscotti', 'lot', 'biscuit', 'recipe', 'thing', 'world', 'many', 'country', 'england', 'biscuit', 'hard', 'cracker', 'cookie', 'u.s.', 'word', 'mean', 'small', 'piece', 'dough', 'usually', 'round', 'baked', 'served', 'meal', 'biscuit', 'recipe', 'baking', 'powder', 'soda', 'leavening', 'rather', 'yeast', ""'re"", 'known', 'quick', 'bread', 'since', 'wait', 'rise', 'easy', 'biscuit', 'recipe', 'user', 'friendly', 'navigation', 'share', 'recipe', 'family', 'friend', 'internet', 'connection', 'required', 'hundred', 'quick', 'easy', 'biscuit', 'recipe', 'great', 'occasion', 'entertaining', 'party', 'snack', 'starter', 'grab', 'great', 'homemade', 'biscuit', 'recipe', 'bake', 'something', 'family', 'friend', 'week']",Food & dining
54584,,"[""'re"", 'looking', 'quick', 'easy', 'pudding', 'recipe', 'right', 'place', 'delicious', 'pudding', 'perfect', 'way', 'finish', 'family', 'meal', 'mean', 'hour', 'kitchen', 'easy', 'pudding', 'recipe', 'pudding', 'perfect', 'way', 'end', 'meal', ""'re"", 'serving', 'adult', 'party', 'could', 'add', 'drizzle', 'whisky', 'sponge', 'make', 'real', 'treat', 'delicious', 'pudding', 'take', 'minute', 'prepare', 'perfect', 'quick', 'treat', 'time', 'year', 'fresh', 'summer', 'berry', ""'re"", 'season', 'tinned', 'fruit', ""'re"", 'available', 'pudding', 'recipe', 'contains', 'number', 'delicious', 'pudding', 'recipe', 'pudding', 'popular', 'western', 'dessert', 'invariably', 'part', 'menu', 'festive', 'occasion', 'try', 'easy', 'pudding', 'recipe', 'little', 'better', 'good', 'pud', ""'ve"", 'put', 'together', 'selection', 'favorite', 'pudding', 'time', 'easy', 'cook', 'pudding', 'recipe', 'user', 'friendly', 'navigation', 'share', 'recipe', 'family', 'friend', 'facebook', 'great', 'looking', 'grab']",Food & dining
54588,,"['mouth', 'watering', 'dessert', 'recipe', 'making', 'variety', 'great', 'dessert', 'recipe', 'got', 'easier', 'step-by-step', 'dessert', 'recipe', 'complete', 'ingredient', 'list', 'easy', 'cook', 'instruction', 'quick', 'easy', 'recipe', 'frozen', 'dessert', 'perfect', 'summer', 'holiday', 'season', 'make', 'ahead', 'time', 'making', 'frozen', 'dessert', 'recipe', 'challenging', 'baking', 'dessert', 'recipe', 'demand', 'careful', 'attention', 'method', 'technique', 'measurement', 'easily', 'made', 'delicious', 'recipe', 'resist', 'something', 'frozen', 'sweet', 'delicious', 'great', 'birthday', 'party', 'backyard', 'barbecue', 'quick', 'after-dinner', 'treat', 'collection', 'healthy', 'frozen', 'dessert', 'satisfy', 'frozen-confection', 'desire', 'find', 'recipe', 'satisfy', 'craving', 'custard', 'ice', 'cream', 'base', 'banana', 'peanut', 'butter', 'ice', 'cream', 'berry', 'berry', 'strawberry', 'brown', 'sugar', 'pecan', 'chocolate', 'almond', 'butter', 'chocolate', 'frozen', 'yogurt', 'cry', 'cayenne', 'ice', 'cream', 'double', 'chocolate', 'fruit', 'tofu-based', 'ice', 'cream', 'raspberry', 'sauce', 'italian', 'banana', 'dream', 'lemon', 'dill', 'mustard', 'ice', 'cream', 'marshmallow', 'vanilla', 'old', 'english', 'toffee', 'sugar-free', 'chocolate', 'many', 'easy', 'made', 'delicious', 'dessert', 'recipe', 'user', 'friendly', 'navigation', 'share', 'recipe', 'family', 'friend', 'internet', 'connection', 'required', 'cool', 'fresh', 'light', 'goody', 'sure', 'hit', 'sweet', 'spot', 'summer', 'potluck', 'picnic', 'barbecue', 'try']",Food & dining
54594,,"['pizzaorders', 'personal', 'pizza', 'order', 'tracker', 'replace', 'paper-note', 'friend', 'deciding', 'pizza', 'eat', 'ordering', 'phone', 'pizzeria', 'main', 'fast', 'create', 'order', 'adding', 'pizza', 'built-in', 'pizza', 'list', 'adapt', 'need', 'keep', 'track', 'pizza', 'order', 'history']",Food & dining
54740,,"['contains', 'famous', 'greek', 'recipe', 'greek', 'cookbook', 'lite', 'version', 'greek', 'cookbook', 'limited', 'content']",Food & dining
54868,,"['compare', 'nutrition', 'contained', 'food', 'trial', 'version', 'video', 'ad', 'displayed', 'addition', 'function', 'may', 'restricted']",Food & dining
55186,,"['easy', 'tip', 'calculator', 'bill', 'splitter', 'data', 'plan', 'enter', 'amount', 'restaurant', 'bill', 'tip', 'total', 'payment', 'amount', 'automatically', 'calculated', 'tip', 'percentage', 'slider', 'change', 'tip', 'percentage', 'easily', 'divide', 'total', 'pay', 'among', 'multiple', 'people', 'tap', 'arrow', 'button', 'increase', 'decrease', 'number', 'people', 'paying', 'holding', 'arrow', 'button', 'increase', 'decrease', 'party-size', 'four', 'people', 'time', 'first', 'hold-increase', 'make', 'party', 'round', 'tip', 'checkbox', 'increase', 'tip', 'next', 'highest', 'dollar', 'round', 'payment', 'checkbox', 'increase', 'amount', 'person', 'pay', 'next', 'highest', 'dollar', 'using', 'either', 'button', 'tip', 'increased', 'resulting', 'tip', 'percentage', 'displayed', 'next', 'adjusted', 'tip', 'amount', 'v1.1', 'includes', 'menu', 'bar', 'make', 'easy', 'pin', 'tile', 'start', 'screen', 'provide', 'feedback', 'find', 'improvisoft']",Food & dining
55424,,"['crazy', 'soup', 'give', 'try', 'come', 'right', 'list', 'top', 'soup', 'recipe', 'recipe', 'following', 'information', 'provided', 'description', 'list', 'ingredient', 'detailed', 'method', 'picture', 'internet', 'required']",Food & dining
55488,,"['taster', 'smoothie', 'recipe', 'version', 'fully', 'functional', 'counterpart', 'half', 'recipe', 'oh', 'completely', 'download', 'save', 'favourite', 'smoothy', 'favourite', 'category', 'switch', 'metric', 'imperial', 'measurement', 'back', 'many', 'time', 'wish', 'every', 'recipe', 'simple', 'clear', 'instruction', 'full', 'colour', 'image', 'presented', 'clean', 'fast', 'simple', 'ui', 'smoothie', 'recipe', 'featuring', 'favourite', 'banana', 'apple', 'berry', 'apricot', 'mango', 'exotic', 'recipe', 'carrot', 'pumpkin', 'raspberry', 'cappuccino', 'switch', 'metric', 'imperial', 'back', 'time', 'save', 'favourite', 'smoothie', 'recipe', 'quick', 'access', 'smoothy', 'arranged', 'logically', 'fruit', 'viewed', 'entire', 'list', 'simple', 'clear', 'instruction', 'every', 'smoothie']",Food & dining
55531,,"['powered', 'untappd', 'beer', 'geek', 'personal', 'beer', 'tracking', 'tasting', 'note', 'database', 'integrates', 'social', 'untappd', 'search', 'beer', 'brewery', 'information', 'register', 'beer', 'info', 'rating', 'tasting', 'note', 'photo', 'personal', 'database', 'backup', 'database', 'photo', 'onedrive', 'check-in', 'beer', 'tasting', 'share', 'friend', 'see', 'latest', 'activity', 'notification', 'friend', 'live', 'tile', 'displaying', 'latest', 'update', 'info', '//www.facebook.com/beergeekwp', 'update', 'version', 'design', 'update', 'better', 'faster', 'onedrive', 'integration', 'untappd', 'quarter', 'star', 'rating', 'select', 'recent', 'venue', 'check-in', 'better', 'foursquare', 'venue', 'search', 'fixed', 'duplicate', 'notification', 'issue', 'beer', 'style', 'moved', 'window', 'phone']",Food & dining
55574,,"['guide', 'best', 'restaurant', 'paris', 'go', 'best', 'parisian', 'table', 'pocket', 'usefull', 'user', 'friendly', 'practical', 'efficient', 'allow', 'finding', 'restaurant', 'looking', 'go', 'nearest', 'restaurant', 'around', 'place', 'business', 'lunch', 'travel', 'food', 'eat', 'well', 'application', 'made', 'curated', 'restaurant', 'among', 'best', 'paris', 'france', 'let', 'pick', 'according', 'desire', 'budget', 'location', 'searching', 'method', 'criterion', 'cooking', 'type', 'budget', 'area', 'keyword', 'location', 'using', 'geolocation', 'suggestion', 'advice', 'idea', 'recommandations', 'advantage', 'see', 'restaurant', 'menu', 'clear', 'display', 'price', 'hd', 'photo', 'best', 'restaurant', 'paris', 'english', 'french']",Food & dining
55688,,"['whelm', 'let', 'record', 'experience', 'scale', 'underwhelming-overwhelming', 'sure', 'liked', 'food', 'restaurant', 'corner', 'feel', 'overwhelmed', 'atmosphere', 'friend', 'hype', 'bar', 'block', 'house', 'got', 'realized', 'jut', 'another', 'dive', 'bar', 'underwhelming', 'experience', 'whelm', 'give', 'simple', 'scale', 'rate', 'under/over-whelmedness', 'place', 'whelmed', 'right', 'spot', 'right', 'middle']",Food & dining
